flicker_test_b_r START,1710095066400
Baseline Calculation started,1710095081293
Baseline calculation completed - Task 1 started,1710095085498
w,1710095085527
w,1710095097772
w,1710095108873
s,1710095119962
s,1710095130892
s,1710095141820
w,1710095160412
red,1710095164253
w,1710095171773
s,1710095182848
blu,1710095183412
w,1710095193794
red,1710095194859
s,1710095205202
blu,1710095207359
s,1710095216129
Experiment Completed,1710095229070
